,run,method,dataset,metric,value,roc_mode
1307,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,test_roc_micro_auc_mode_none,0.8373658061027527,none
1308,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,test_roc_micro_auc_mode_single,0.8203012347221375,single
1309,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,test_acc_mode_none,0.7215189933776855,
1310,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,test_acc_mode_single,0.7215189933776855,
1311,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,val_loss,0.661815881729126,
1312,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,val_power,0.004651296883821487,
1313,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,test_roc_micro_auc,0.762699544429779,generic
1314,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,test_roc_micro_auc_mode_none,0.762699544429779,none
1315,PSNN_wSurrGPT_woFaults_tictactoe_run5,woFaults,tictactoe,test_roc_micro_auc_mode_single,0.701741635799408,single
1316,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,test_acc_mode_none,0.6708860993385315,
1317,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,test_acc_mode_single,0.6708860993385315,
1318,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,val_loss,0.6681149005889893,
1319,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,val_power,0.0019237914821133015,
1320,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,test_roc_micro_auc,0.22423802316188812,generic
1321,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,test_roc_micro_auc_mode_none,0.22423802316188812,none
1322,PSNN_wSurrGPT_wFaults_tictactoe_run5,wFaults,tictactoe,test_roc_micro_auc_mode_single,0.2322206050157547,single
1323,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,test_acc_mode_none,0.8481012582778931,
1324,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,test_acc_mode_single,0.8481012582778931,
1325,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,val_loss,0.902431070804596,
1326,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,val_power,0.00529177300632,
1327,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,test_roc_micro_auc,0.8863964080810547,generic
1328,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,test_roc_micro_auc_mode_none,0.8863964080810547,none
1329,PSNN_wSurrGPT_wFaults_energyy1_run5,wFaults,energyy1,test_roc_micro_auc_mode_single,0.8903220891952515,single
1330,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,test_acc_mode_none,0.5316455960273743,
1331,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,test_acc_mode_single,0.5189873576164246,
1332,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,val_loss,0.8781173825263977,
1333,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,val_power,0.006280627567321062,
1334,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,test_roc_micro_auc,0.8407306671142578,generic
1335,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,test_roc_micro_auc_mode_none,0.8407306671142578,none
1336,PSNN_wSurrGPT_woFaults_energyy2_run5,woFaults,energyy2,test_roc_micro_auc_mode_single,0.828793466091156,single
1337,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,test_acc_mode_none,0.8481012582778931,
1338,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,test_acc_mode_single,0.797468364238739,
1339,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,val_loss,0.9720007181167604,
1340,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,val_power,0.004141785204410553,
1341,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,test_roc_micro_auc,0.882671058177948,generic
1342,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,test_roc_micro_auc_mode_none,0.882671058177948,none
1343,PSNN_wSurrGPT_woFaults_energyy1_run5,woFaults,energyy1,test_roc_micro_auc_mode_single,0.8471398949623108,single
1344,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,test_acc_mode_none,0.7215189933776855,
1345,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,test_acc_mode_single,0.7215189933776855,
1346,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,val_loss,0.8812307715415955,
1347,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,val_power,0.008746516890823841,
1348,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,test_roc_micro_auc,0.8844736218452454,generic
1349,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,test_roc_micro_auc_mode_none,0.8844736218452454,none
1350,PSNN_wSurrGPT_wFaults_energyy2_run5,wFaults,energyy2,test_roc_micro_auc_mode_single,0.8835122585296631,single
1351,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,test_acc_mode_none,0.6708860993385315,
1352,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,test_acc_mode_single,0.6708860993385315,
1353,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,val_loss,0.5810819864273071,
1354,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,val_power,0.0030921355355530977,
1355,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,test_roc_micro_auc,0.6952104568481445,generic
1356,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,test_roc_micro_auc_mode_none,0.6952104568481445,none
1357,PSNN_wSurrGPT_woFaults_tictactoe_run6,woFaults,tictactoe,test_roc_micro_auc_mode_single,0.6560232043266296,single
1358,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,test_acc_mode_none,0.6708860993385315,
1359,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,test_acc_mode_single,0.6708860993385315,
1360,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,val_loss,0.5770363211631775,
1361,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,val_power,0.0063050673343241215,
1362,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,test_roc_micro_auc,0.7271407842636108,generic
1363,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,test_roc_micro_auc_mode_none,0.7271407842636108,none
1364,PSNN_wSurrGPT_wFaults_tictactoe_run6,wFaults,tictactoe,test_roc_micro_auc_mode_single,0.7358490824699402,single
